657,689,712,707,390,5
656,689,712,706,389,5
657,688,712,706,389,5
657,688,712,706,390,5
657,689,712,707,389,5
657,689,712,707,390,5
658,689,712,706,391,5
657,690,712,706,390,5
657,689,712,706,389,5
657,689,711,707,390,5
657,690,712,706,390,5
657,689,712,707,390,5
658,689,712,707,391,5
657,689,713,707,390,5
658,689,712,707,390,5
657,689,712,706,389,5
656,689,712,707,389,5
658,688,713,706,390,5
657,690,712,707,390,5
658,691,713,708,392,5
658,691,713,707,392,5
659,690,713,707,392,5
658,690,712,707,392,5
658,691,712,707,391,5
659,690,712,707,393,5
659,690,713,706,393,5
660,690,713,707,392,5
660,691,713,707,394,5
659,690,713,707,392,5
659,691,712,707,392,5
659,691,713,707,392,5
658,691,714,707,392,5
658,692,714,707,391,5
659,693,714,708,392,5
659,692,714,706,393,5
658,692,714,707,392,5
659,692,714,706,392,5
658,693,714,704,392,5
659,693,714,703,392,5
659,693,714,706,393,5
659,694,714,705,393,5
659,694,715,707,393,5
659,694,714,706,392,5
659,695,714,706,392,5
659,694,714,705,392,5
659,694,713,706,392,5
659,695,714,706,391,5
659,694,714,706,394,5
659,694,714,706,394,5
659,694,715,705,394,5
659,695,714,707,393,5
658,694,714,706,392,5
659,694,714,707,393,5
659,694,714,707,393,5
659,695,715,707,393,5
659,695,714,707,394,5
659,694,714,707,393,5
658,694,714,707,393,5
658,694,714,705,392,5
658,694,714,706,393,5
658,694,714,707,393,5
659,695,714,707,394,5
656,694,714,706,393,5
657,695,714,706,394,5
657,694,713,706,393,5
657,695,714,706,392,5
656,694,714,706,393,5
656,694,715,707,393,5
657,694,714,706,394,5
656,695,715,706,400,5
657,696,714,705,400,5
657,695,713,706,400,5
656,695,714,705,401,5
655,695,714,707,400,5
655,695,715,706,401,5
655,695,714,706,400,5
654,695,714,706,401,5
653,695,714,706,401,5
651,694,713,705,400,5
652,694,714,706,400,5
652,694,714,705,399,5
653,694,714,706,400,5
652,694,714,705,401,5
653,694,714,706,399,5
653,694,714,706,399,5
653,695,714,706,399,5
653,696,714,706,401,5
653,696,714,706,402,5
653,696,714,706,402,5
652,695,714,707,400,5
651,695,714,707,399,5
651,694,715,706,398,5
650,694,714,707,398,5
651,694,714,707,398,5
651,693,715,707,398,5
650,694,715,707,398,5
650,695,715,707,399,5
648,695,715,708,399,5
649,696,714,707,399,5
650,696,714,706,399,5
650,694,714,707,399,5
651,694,715,707,397,5
652,693,715,707,396,5
652,694,716,707,397,5
653,695,716,708,396,5
653,694,716,708,397,5
653,696,715,709,396,5
652,696,715,707,397,5
652,696,715,707,398,5
652,696,715,707,397,5
653,696,715,707,399,5
652,696,715,706,396,5
651,695,715,707,397,5
651,695,715,706,397,5
651,695,715,708,397,5
651,696,716,708,396,5
652,695,715,708,398,5
653,696,715,708,397,5
651,696,716,708,398,5
651,695,715,708,398,5
651,695,715,707,398,5
651,696,714,708,399,5
652,696,715,708,399,5
652,695,716,708,399,5
652,696,715,708,399,5
653,696,715,708,399,5
652,696,715,708,399,5
652,696,716,708,398,5
652,696,715,707,400,5
653,696,715,708,399,5
653,697,715,708,398,5
653,697,716,708,399,5
654,697,716,709,399,5
655,697,715,708,399,5
654,697,715,708,399,5
654,697,715,707,399,5
655,697,715,708,398,5
654,697,715,708,396,5
654,698,715,708,396,5
654,697,715,708,397,5
654,697,715,707,395,5
654,697,714,707,391,5
654,697,714,707,392,5
653,697,715,707,392,5
653,698,714,707,392,5
654,697,714,707,393,5
654,698,715,707,394,5
654,698,714,707,394,5
652,698,713,706,393,5
651,698,714,708,388,5
653,699,714,706,386,5
653,699,714,706,386,5
653,699,714,706,389,5
652,699,715,706,390,5
652,699,714,706,391,5
652,699,714,706,392,5
653,699,714,706,391,5
653,698,714,705,391,5
654,698,715,707,394,5
656,698,715,708,395,5
657,698,716,708,397,5
656,699,716,708,395,5
656,698,715,708,396,5
656,698,716,708,395,5
656,699,715,708,396,5
656,699,716,708,396,5
656,699,715,708,396,5
656,699,716,708,396,5
656,699,715,707,396,5
656,699,715,707,395,5
655,699,716,708,396,5
