512,548,687,718,349,2
512,548,687,719,348,2
512,546,686,718,348,2
511,548,686,718,348,2
511,547,687,719,349,2
512,548,686,718,349,2
513,547,687,719,349,2
511,547,686,718,348,2
512,548,686,718,348,2
513,547,686,719,349,2
512,548,686,719,348,2
514,548,687,718,348,2
510,547,685,719,348,2
512,548,686,718,348,2
512,546,686,719,348,2
512,548,687,718,350,2
512,548,686,719,349,2
512,546,686,719,348,2
512,549,686,719,349,2
512,547,687,718,347,2
513,548,687,719,348,2
512,547,687,718,350,2
512,548,687,718,348,2
513,548,685,718,348,2
511,548,686,717,348,2
512,548,687,719,349,2
513,549,687,718,349,2
512,548,685,719,347,2
513,549,686,719,348,2
513,547,686,719,348,2
513,550,687,718,349,2
513,548,685,719,348,2
513,548,687,719,349,2
513,546,686,718,347,2
514,549,687,718,347,2
513,549,686,719,349,2
513,549,687,719,349,2
513,547,686,718,348,2
513,548,687,719,349,2
513,549,687,719,349,2
514,548,687,719,348,2
514,549,687,718,349,2
513,548,686,718,346,2
514,549,686,719,349,2
513,548,687,718,350,2
514,548,687,718,349,2
514,549,686,719,349,2
512,549,687,718,348,2
514,549,687,719,348,2
514,549,686,719,349,2
514,548,686,718,348,2
516,549,687,719,349,2
514,548,687,718,348,2
513,549,687,718,348,2
512,548,686,718,348,2
513,549,687,719,348,2
513,548,687,718,349,2
514,549,687,719,347,2
513,548,686,718,349,2
514,550,686,718,349,2
514,549,686,719,348,2
514,550,688,719,349,2
513,549,687,718,349,2
514,549,687,718,349,2
514,549,686,718,349,2
515,550,688,716,346,2
515,550,686,718,349,2
515,550,687,718,348,2
514,550,685,718,350,2
515,551,685,718,348,2
513,551,688,719,347,2
515,550,686,718,348,2
515,549,686,717,347,2
514,550,687,719,348,2
515,551,686,718,348,2
514,550,687,718,350,2
515,549,687,718,349,2
515,550,685,719,351,2
514,550,687,718,349,2
514,550,687,719,348,2
514,550,686,718,348,2
514,550,687,718,348,2
515,551,687,719,349,2
515,550,685,718,346,2
516,550,687,718,349,2
513,550,686,717,348,2
515,551,687,718,349,2
515,550,688,719,349,2
514,551,687,718,348,2
515,549,686,719,348,2
513,551,687,717,349,2
515,549,686,718,349,2
514,550,687,719,350,2
515,551,687,718,350,2
514,551,687,718,349,2
514,551,687,719,349,2
514,552,687,718,347,2
517,551,687,718,348,2
515,551,686,719,348,2
515,550,686,718,349,2
515,549,686,718,348,2
515,552,687,719,349,2
516,552,687,719,349,2
515,551,688,719,347,2
515,551,687,718,347,2
516,552,687,718,347,2
516,551,686,718,348,2
515,551,688,718,347,2
514,550,687,719,345,2
514,550,687,718,344,2
514,550,687,718,344,2
514,548,687,718,342,2
514,552,688,719,342,2
514,550,688,719,339,2
514,549,688,718,338,2
515,552,689,718,338,2
515,551,689,719,337,2
515,551,688,718,337,2
514,551,688,719,337,2
515,550,688,718,337,2
513,552,688,719,338,2
513,551,688,719,337,2
515,550,689,718,337,2
514,549,687,719,338,2
515,552,687,719,335,2
514,551,688,718,336,2
514,552,689,720,338,2
515,551,688,719,337,2
516,551,688,718,336,2
514,551,687,719,337,2
516,551,689,718,336,2
515,550,687,718,338,2
515,551,688,720,337,2
516,550,688,719,338,2
514,550,688,719,337,2
516,551,688,719,338,2
516,552,689,718,338,2
516,552,689,719,337,2
515,552,689,719,337,2
514,550,688,719,339,2
515,550,689,719,337,2
516,551,689,719,337,2
515,551,689,718,339,2
516,552,690,719,338,2
515,550,690,718,337,2
517,550,690,719,338,2
516,551,690,719,337,2
516,552,690,719,336,2
517,552,691,719,337,2
517,552,690,719,336,2
516,552,691,718,335,2
516,552,691,718,336,2
517,552,691,719,336,2
518,552,690,718,336,2
517,551,691,719,337,2
518,552,691,719,337,2
517,552,691,718,338,2
517,552,692,718,338,2
517,551,691,719,341,2
519,552,692,718,339,2
517,551,692,718,339,2
519,552,692,718,340,2
519,551,693,718,340,2
519,551,693,718,341,2
519,552,693,718,343,2
518,552,693,718,341,2
518,551,693,718,342,2
520,553,694,718,341,2
519,552,694,718,342,2
519,550,693,718,342,2
520,551,693,718,342,2
519,552,693,718,342,2
519,551,694,718,344,2
519,552,693,719,343,2
519,552,694,719,343,2
518,551,694,718,343,2
520,552,695,718,343,2
519,551,694,719,343,2
520,552,694,718,344,2
519,552,694,718,343,2
520,551,693,719,343,2
519,552,693,719,343,2
518,550,694,718,342,2
520,552,694,718,344,2
520,552,694,718,343,2
519,552,695,719,344,2
519,553,695,718,344,2
520,551,695,718,341,2
519,552,696,718,343,2
519,551,696,718,344,2
519,553,695,718,343,2
519,552,695,719,343,2
520,553,694,718,343,2
521,553,695,718,344,2
519,553,694,718,343,2
519,553,696,718,344,2
518,553,694,718,344,2
519,553,695,719,344,2
520,553,695,718,343,2
519,553,696,718,344,2
519,553,695,718,344,2
520,554,695,718,343,2
520,553,696,719,344,2
520,552,695,719,344,2
519,553,695,718,344,2
520,553,695,717,343,2
519,551,694,718,343,2
519,554,695,719,343,2
521,554,695,719,344,2
522,553,695,717,345,2
520,554,695,718,342,2
519,552,694,719,344,2
520,554,695,718,343,2
518,553,695,718,343,2
519,553,693,718,342,2
520,552,694,719,345,2
520,553,694,718,343,2
519,552,695,718,343,2
521,551,695,718,345,2
519,554,695,718,344,2
520,553,695,718,344,2
520,553,694,718,343,2
520,554,695,718,343,2
519,552,695,718,345,2
520,553,695,719,344,2
519,553,694,718,344,2
521,553,695,718,343,2
520,553,694,718,344,2
520,552,694,717,344,2
521,553,695,718,344,2
519,552,694,719,345,2
520,552,694,718,344,2
521,554,694,718,344,2
521,555,694,718,343,2
521,554,695,718,345,2
520,553,694,718,344,2
521,553,694,718,343,2
521,553,695,718,343,2
520,553,694,719,345,2
521,554,694,719,344,2
520,554,694,719,344,2
521,553,694,718,344,2
520,554,695,718,344,2
520,553,695,718,344,2
520,553,694,718,344,2
521,553,694,718,345,2
519,554,695,719,343,2
520,553,694,719,343,2
521,553,695,718,343,2
521,554,694,718,344,2
521,554,695,718,343,2
520,554,695,718,343,2
520,553,695,718,343,2
520,553,694,718,343,2
520,554,694,719,345,2
521,554,695,718,344,2
520,553,694,719,343,2
520,554,694,718,343,2
521,554,695,718,345,2
521,553,695,718,343,2
521,554,695,718,344,2
521,554,695,718,345,2
521,554,693,718,344,2
520,553,694,718,343,2
522,555,695,718,342,2
521,554,694,718,344,2
521,554,695,718,344,2
521,554,695,717,343,2
521,555,693,718,344,2
521,555,696,718,343,2
522,555,695,718,344,2
520,554,696,718,344,2
521,553,695,718,344,2
521,555,695,718,345,2
519,554,694,718,343,2
522,554,694,719,345,2
521,555,693,718,345,2
521,553,694,718,343,2
521,553,694,717,343,2
521,555,694,718,344,2
522,555,695,718,345,2
521,553,694,718,344,2
520,554,694,719,344,2
520,554,695,718,344,2
521,553,694,718,343,2
521,554,694,718,345,2
520,554,694,718,345,2
520,554,695,718,344,2
521,554,694,718,344,2
523,554,694,718,344,2
523,555,694,718,344,2
523,554,694,719,344,2
521,552,694,718,345,2
521,553,695,718,344,2
521,554,694,718,343,2
522,553,694,718,344,2
523,554,694,718,343,2
522,556,695,717,342,2
522,554,694,717,343,2
522,555,693,717,344,2
522,554,694,718,343,2
522,554,694,719,344,2
522,554,694,718,342,2
523,555,694,718,340,2
522,555,694,719,342,2
524,556,694,717,339,2
525,556,694,718,340,2
522,556,694,718,342,2
524,554,693,718,341,2
524,554,692,718,340,2
525,554,695,717,339,2
524,556,694,718,339,2
525,555,694,718,338,2
525,554,694,718,335,2
523,554,694,718,332,2
524,557,692,718,329,2
523,554,695,718,326,2
523,555,695,718,321,2
521,555,694,718,319,2
522,556,694,717,315,2
520,556,694,717,313,2
522,556,694,718,312,2
521,556,695,718,311,2
520,555,694,718,310,2
519,556,694,718,308,2
520,556,694,718,307,2
521,557,695,718,307,2
521,557,695,719,306,2
520,558,694,717,304,2
521,559,695,719,304,2
520,557,695,718,305,2
520,557,694,718,307,2
519,557,694,718,306,2
520,557,694,719,309,2
519,557,695,718,306,2
520,557,695,718,309,2
520,558,694,719,308,2
519,557,695,718,307,2
518,557,694,718,308,2
520,558,695,718,307,2
519,557,695,719,308,2
520,557,695,719,309,2
