607,696,672,499,314,3
606,696,672,499,314,3
606,696,672,499,314,3
606,696,672,499,314,3
606,696,671,499,314,3
605,696,672,499,314,3
605,696,672,499,314,3
605,696,671,499,315,3
605,696,672,500,314,3
606,696,671,499,314,3
607,696,672,500,315,3
608,696,672,500,315,3
608,696,672,500,315,3
609,696,672,500,315,3
609,696,671,500,315,3
608,696,671,499,316,3
608,696,670,499,316,3
607,696,670,498,316,3
608,696,671,497,315,3
609,696,672,497,316,3
612,695,673,497,317,3
615,696,674,497,318,3
617,695,674,497,319,3
619,696,674,497,319,3
620,696,674,498,319,3
620,696,675,498,320,3
620,696,675,498,321,3
620,696,675,499,322,3
621,696,675,498,321,3
621,695,675,499,321,3
621,696,676,499,322,3
621,696,676,500,322,3
621,696,676,499,322,3
620,697,676,499,323,3
620,697,675,500,323,3
620,697,676,498,323,3
621,697,676,500,323,3
620,697,675,500,323,3
621,697,676,500,323,3
621,697,676,500,324,3
621,697,676,501,323,3
621,697,676,500,323,3
621,697,676,501,324,3
621,697,676,501,324,3
621,697,676,501,324,3
621,697,676,501,324,3
621,697,676,501,324,3
620,697,676,501,325,3
619,697,676,501,325,3
619,697,676,501,325,3
619,697,676,501,325,3
619,697,676,502,326,3
619,697,676,502,326,3
619,697,676,502,326,3
619,697,676,502,326,3
619,697,676,502,326,3
620,697,676,502,326,3
619,697,676,502,327,3
619,696,676,502,326,3
619,697,677,503,327,3
618,697,676,503,327,3
618,697,676,503,326,3
618,696,676,503,326,3
618,697,676,503,327,3
618,697,676,504,327,3
617,697,676,504,327,3
617,696,676,506,326,3
617,696,677,505,326,3
617,696,676,505,326,3
616,696,676,506,326,3
617,696,676,506,326,3
617,696,677,505,326,3
617,696,676,505,326,3
616,697,677,506,327,3
616,697,676,506,327,3
616,696,676,506,327,3
616,697,677,506,327,3
616,696,677,506,327,3
616,696,676,506,327,3
616,696,676,506,327,3
616,696,676,506,327,3
616,696,676,506,327,3
616,696,676,507,327,3
616,696,676,507,328,3
615,696,676,507,328,3
615,696,676,507,329,3
613,696,675,506,329,3
611,696,675,506,329,3
609,696,675,506,329,3
608,696,675,506,329,3
608,696,674,505,330,3
608,696,673,506,329,3
607,696,671,506,330,3
607,696,669,506,330,3
607,696,667,506,330,3
606,696,666,506,330,3
605,695,664,506,330,3
604,694,662,507,330,3
604,694,660,505,329,3
604,694,661,507,329,3
604,694,660,507,329,3
604,694,662,507,330,3
604,694,662,507,330,3
604,694,663,507,330,3
604,694,663,507,330,3
605,694,664,507,329,3
605,694,667,507,330,3
605,695,669,507,330,3
607,695,670,506,330,3
610,696,674,507,330,3
613,697,674,506,336,3
607,693,674,505,344,3
607,690,673,506,346,3
610,688,673,507,348,3
612,689,673,509,349,3
613,689,674,510,348,3
614,690,674,510,348,3
615,690,674,510,348,3
614,690,675,511,347,3
614,690,675,510,347,3
615,691,675,510,346,3
615,691,675,510,347,3
615,691,675,511,347,3
615,691,676,511,347,3
615,691,676,511,346,3
615,691,676,511,346,3
615,692,675,511,346,3
615,692,676,511,346,3
